SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,1626157,0022400327,"DEC 05, 2024",NYK vs. CHA,W,39,9,15,0.6,2,5,0.4,7,9,0.778,3,13,16,2,0,2,2,4,27,25,1
22024,1626157,0022400053,"DEC 03, 2024",NYK vs. ORL,W,36,8,18,0.444,2,5,0.4,5,5,1.0,2,13,15,0,0,2,5,4,23,25,1
22024,1626157,0022400308,"DEC 01, 2024",NYK vs. NOP,W,25,4,12,0.333,1,5,0.2,5,5,1.0,3,16,19,2,1,1,2,1,14,17,1
22024,1626157,0022400040,"NOV 29, 2024",NYK @ CHA,W,39,8,16,0.5,2,5,0.4,1,1,1.0,4,8,12,5,1,2,6,4,19,5,1
22024,1626157,0022400292,"NOV 27, 2024",NYK @ DAL,L,35,7,16,0.438,2,4,0.5,9,10,0.9,1,13,14,4,0,1,1,4,25,-7,1
22024,1626157,0022400283,"NOV 25, 2024",NYK @ DEN,W,34,12,15,0.8,2,2,1.0,4,6,0.667,1,14,15,4,3,0,4,4,30,21,1
22024,1626157,0022400264,"NOV 23, 2024",NYK @ UTA,L,39,6,19,0.316,1,9,0.111,3,3,1.0,8,8,16,5,0,1,2,2,16,-34,1
22024,1626157,0022400257,"NOV 20, 2024",NYK @ PHX,W,34,12,19,0.632,3,8,0.375,7,8,0.875,1,9,10,2,1,0,3,4,34,23,1
22024,1626157,0022400246,"NOV 18, 2024",NYK vs. WAS,W,25,8,14,0.571,3,4,0.75,5,5,1.0,1,11,12,3,0,0,0,1,24,22,1
22024,1626157,0022400240,"NOV 17, 2024",NYK vs. BKN,W,30,10,16,0.625,1,3,0.333,5,5,1.0,4,11,15,6,1,1,1,5,26,14,1
22024,1626157,0022400219,"NOV 13, 2024",NYK vs. CHI,L,39,18,30,0.6,6,12,0.5,4,8,0.5,1,9,10,3,3,0,4,5,46,4,1
22024,1626157,0022400004,"NOV 12, 2024",NYK @ PHI,W,38,7,16,0.438,2,6,0.333,5,6,0.833,3,10,13,6,1,1,2,3,21,11,1
22024,1626157,0022400203,"NOV 10, 2024",NYK @ IND,L,39,11,19,0.579,2,5,0.4,6,8,0.75,1,8,9,0,0,1,2,4,30,-13,1
22024,1626157,0022400189,"NOV 08, 2024",NYK vs. MIL,W,32,12,20,0.6,4,8,0.5,4,5,0.8,3,8,11,5,0,0,2,4,32,24,1
22024,1626157,0022400171,"NOV 06, 2024",NYK @ ATL,L,38,11,23,0.478,5,9,0.556,7,7,1.0,5,11,16,1,1,3,3,2,34,-12,1
22024,1626157,0022400161,"NOV 04, 2024",NYK @ HOU,L,32,7,17,0.412,0,2,0.0,3,4,0.75,9,10,19,0,0,1,3,4,17,-26,1
22024,1626157,0022400134,"NOV 01, 2024",NYK @ DET,W,27,8,18,0.444,3,6,0.5,2,3,0.667,3,8,11,7,2,1,1,1,21,28,1
22024,1626157,0022400122,"OCT 30, 2024",NYK @ MIA,W,39,17,25,0.68,4,5,0.8,6,6,1.0,3,10,13,2,0,0,2,5,44,15,1
22024,1626157,0022400106,"OCT 28, 2024",NYK vs. CLE,L,32,4,8,0.5,1,2,0.5,4,4,1.0,1,9,10,3,1,0,3,6,13,-1,1
22024,1626157,0022400081,"OCT 25, 2024",NYK vs. IND,W,32,5,11,0.455,2,2,1.0,9,10,0.9,4,11,15,0,1,2,0,2,21,17,1
22024,1626157,0022400061,"OCT 22, 2024",NYK @ BOS,L,24,5,9,0.556,1,2,0.5,1,1,1.0,0,7,7,3,0,0,0,1,12,-18,1
